Subject,factor1,factor2,factor3,factor4
137936,0.28275567567058557,-2.7134602211957075,-1.3626645201033498,-0.942759077367676
138130,1.0603418619136937,0.8878897978490085,-0.16260038734241578,-0.1543695680275029
138231,0.31721210194787586,-1.1974188223203714,0.820039785296101,-0.5497528343915786
138332,-0.22275396480928866,-0.33973649522671173,0.09284326977958768,-0.012100941529851238
138534,-1.5037774081714672,-1.230952095784187,-0.03163797641992717,-0.5589533985274796
138837,0.9967346514768537,-1.591810988887313,-3.268462195178716,-0.7226606652269263
139233,-1.338913047889149,-0.8230037702941668,1.1847551189989607,1.3584102636252928
139637,0.09931396457428804,0.677372107560873,0.3411929135465969,-0.3960134985891319
139839,-0.10870901340588264,1.0366107675617238,1.7386199822044544,-0.35281891513772295
140117,0.9936356787818172,-1.486906875406953,0.1171455215015886,1.2153224270519802
140319,0.7897112227565652,0.25872752470684823,0.022738909174655618,1.3508033291604802
141422,-0.024530712033475992,1.4155923631958565,-0.1832241629985785,-0.8196886974057614
142828,0.6762512397763043,0.37408705212731075,-0.225240521791503,-0.5951291995457804
143224,0.12420547006973069,0.5781007607846295,-0.7975494973934939,-0.19305110840755496
143325,1.3923051566290785,-0.19420656589301627,-1.8185188203806362,-1.2282373915279643
143426,-0.08732223384722076,0.17196539714619818,-0.1190268435162333,1.7574922960062982
144125,-1.375978946362061,-2.39965191840449,-1.6407838060923061,-0.4718486989776398
144226,0.34415054606922907,-3.07189283545601,-0.07796063497631828,-0.48818648902654915
144428,1.5225891240267388,0.44986955729309713,0.2729209851755802,-0.7207337604522697
144731,0.08181143728372246,1.7754447719216369,0.6054619345980994,-0.4302665012561436
144832,-0.417210822848053,0.26798945880363656,0.3797075801111489,-0.5095205984093922
144933,1.1576946868267515,0.42628408620196967,-1.906932604693179,0.4800046993717474
145127,-0.23108765662498143,-0.8717321929710308,1.0768875702635823,-1.0418095539550405
145632,3.427299694938709,0.2997704300667118,1.3600709404454956,1.16924961238787
145834,0.4448899771293165,-0.07938893495838183,0.034374323400061794,-0.39344101434975554
146129,-0.7372681633410012,0.29555416015693925,0.23870735384123973,-0.8652658828958679
146331,-0.6213465270854358,-3.652022539947938,0.7352045775902748,0.14861832271274847
